inmobiliaria_nombre,inmobiliaria_imagen,proyecto_nombre,proyecto_etapa,proyecto_precio,proyecto_direccion,proyecto_link,proyecto_imagen,proyecto_distrito,ubigeo_id
MIRANO,https://e.nexoinmobiliario.pe/customers/inversiones-mirano-sac/logo-30-20250513135530.jpg,Litoral 900,En Construcción,566334,"Av. del Ejercito 890, Miraflores. ",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2936-litoral-900-miraflores-lima-lima-mirano,https://e.nexoinmobiliario.pe/customers/inversiones-mirano-sac/2936-litoral-900/departamentos-miraflores-65577be589cc8_xm.jpg,Miraflores,150122
GRUPO T&C,https://e.nexoinmobiliario.pe/customers/grupo-t-c/logo-63-20251201094022.png,PARDO COAST,En Construcción,450048,"Av. José Pardo 1010, Miraflores",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2951-pardo-coast-miraflores-lima-lima-grupo-t-c,https://e.nexoinmobiliario.pe/customers/grupo-t-c/2951-pardo-coast/departamentos-miraflores-65e86e8f7c9a1_xm.jpg,Miraflores,150122
CHECOR INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/checor-inmobiliaria/logo-308-20231027061807.jpg,Checor | Porta 360,En Construcción,744400,Calle Porta 360,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2952-checor-porta-360-miraflores-lima-lima-checor-inmobiliaria,https://e.nexoinmobiliario.pe/customers/checor-inmobiliaria/2952-checor-porta-360/departamentos-miraflores-683f558be3f98_xm.jpg,Miraflores,150122
HL DESARROLLOS INMOBILIARIOS,https://e.nexoinmobiliario.pe/customers/hl-desarrollos-inmobiliarios/logo-474-20250912123147.jpg,MF Work & Living Apartments,En Construcción,376027,Av. Paseo de la República N° 6334 - 6338,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3004-mf-work-living-apartments-miraflores-lima-lima-hl-desarrollos-inmobiliarios,https://e.nexoinmobiliario.pe/customers/hl-desarrollos-inmobiliarios/3004-mf-work-living-apartments/departamentos-miraflores-68f2843830420_xm.jpg,Miraflores,150122
EE INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/ee-inmobiliaria/logo-366-20250912122354.jpg,Centrix 28,En Construcción,382000,AV. 28 de Julio 1109 con Cl. Francisco del Castillo N° 359 - 365,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3025-centrix-28-miraflores-lima-lima-ee-inmobiliaria,https://e.nexoinmobiliario.pe/customers/ee-inmobiliaria/3025-centrix-28/departamentos-miraflores-68e5310c2e251_xm.jpg,Miraflores,150122
EDIFICA,https://e.nexoinmobiliario.pe/customers/edifica/logo-47-20250912111830.jpg,Upper 28,En Construcción,633819,Av. 28 de julio 551,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3051-upper-28-miraflores-lima-lima-edifica,https://e.nexoinmobiliario.pe/customers/gerencia-de-proyectos-edifica-s-a-c/3051-upper-28/departamentos-miraflores-64de51eea35b1_xm.jpg,Miraflores,150122
ALBAMAR GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/albamar-grupo-inmobiliario/logo-108-20250912113347.jpg,Albamar | O2,En Construcción,625800,"Calle José Domingo Choquehuanca 174, Miraflores",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3165-albamar-o2-miraflores-lima-lima-albamar-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/albamar-grupo-inmobiliario/3165-albamar-o2/departamentos-miraflores-68eeca6f504f8_xm.jpg,Miraflores,150122
GRUPO BINDA,https://e.nexoinmobiliario.pe/customers/grupo-binda/logo-12-20250912110258.jpg,Milano - 28 de Julio,En Construcción,696554,Av 28 de Julio 420,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3169-milano-28-de-julio-miraflores-lima-lima-grupo-binda,https://e.nexoinmobiliario.pe/customers/binda-y-asociados/3169-milano-28-de-julio/departamentos-miraflores-6601e6ea80ebb_xm.jpg,Miraflores,150122
REYNA GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/reyna-grupo-inmobiliario/logo-376-20250912122737.jpg,Caserta,En Construcción,830000,Ca. Miguel Aljovín 194,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3175-caserta-miraflores-lima-lima-reyna-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/reyna-grupo-inmobiliario/3175-caserta/departamentos-miraflores-68d56c058a55e_xm.jpg,Miraflores,150122
GRUPO EDIFIKARTE,https://e.nexoinmobiliario.pe/customers/grupo-edifikarte-sac/logo-235-20231027061804.jpg,AREQUIPA AVENUE 4015,En Planos,511629,Av. Arequipa 4015,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3194-arequipa-avenue-4015-miraflores-lima-lima-grupo-edifikarte,https://e.nexoinmobiliario.pe/customers/grupo-edifikarte-sac/3194-arequipa-avenue-4015/departamentos-miraflores-66954a2cba991_xm.jpg,Miraflores,150122
GRUPO CARAL,https://e.nexoinmobiliario.pe/customers/grupo-caral/logo-45-20231027061759.jpg,Casa Paraud,En Construcción,650730,Calle San Ignacio de Loyola 150,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3205-casa-paraud-miraflores-lima-lima-grupo-caral,https://e.nexoinmobiliario.pe/customers/grupo-caral/3205-casa-paraud/departamentos-miraflores-66bb89e39a473_xm.jpg,Miraflores,150122
AURORA GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/aurora-grupo-inmobiliario/logo-228-20250912115325.jpg,Parque Córdova 2,En Construcción,742265,Av. General Córdova  234,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3206-parque-cordova-2-miraflores-lima-lima-aurora-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/grupo-aurora/3206-parque-cordova-2/departamentos-miraflores-683081072ca53_xm.jpg,Miraflores,150122
EFRON ARQUITECTOS,https://e.nexoinmobiliario.pe/customers/efron-arquitectos/logo-358-20231027061809.jpg,Mendiburu 1290,En Construcción,456000,Mendiburú 1290,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3212-mendiburu-1290-miraflores-lima-lima-efron-arquitectos,https://e.nexoinmobiliario.pe/customers/efron-arquitectos/3212-mendiburu-1290/departamentos-miraflores-68d7021d2fd80_xm.jpg,Miraflores,150122
EDIFICA,https://e.nexoinmobiliario.pe/customers/edifica/logo-47-20250912111830.jpg,Urban Heights,En Construcción,417386,Avenida Paseo De La Republica 6143,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3215-urban-heights-miraflores-lima-lima-edifica,https://e.nexoinmobiliario.pe/customers/gerencia-de-proyectos-edifica-s-a-c/3215-urban-heights/departamentos-miraflores-661ea368a5a5c_xm.jpg,Miraflores,150122
CAPAC ASOCIADOS,https://e.nexoinmobiliario.pe/customers/capac-asociados/logo-115-20240821143505.png,REPÚBLICA,En Planos,489380,Av Hipólito Unanue 320,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3216-republica-miraflores-lima-lima-capac-asociados,https://e.nexoinmobiliario.pe/customers/capac-asociados/3216-republica/departamentos-miraflores-68f64e776a51b_xm.jpg,Miraflores,150122
VIDARQ,https://e.nexoinmobiliario.pe/customers/vidarq/logo-270-20250624162008.jpg,ROOSEVELT 64,En Construcción,645000,Av. Roosevelt 6429,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3217-roosevelt-64-miraflores-lima-lima-vidarq,https://e.nexoinmobiliario.pe/customers/vidarq/3217-roosevelt-64/departamentos-miraflores-691f4efc98c82_xm.jpg,Miraflores,150122
PAZ,https://e.nexoinmobiliario.pe/customers/paz/logo-22-20250912110933.jpg,Taller,En Construcción,446845,CALLE TORIBIO POLO 450,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3219-taller-miraflores-lima-lima-paz,https://e.nexoinmobiliario.pe/customers/paz/3219-taller/departamentos-miraflores-691f8abeee4a8_xm.jpg,Miraflores,150122
IMAGINA,https://e.nexoinmobiliario.pe/customers/imagina/logo-186-20250912114720.jpg,Concepto One Place,En Construcción,464226,Roosevelt 6260,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3220-concepto-one-place-miraflores-lima-lima-imagina,https://e.nexoinmobiliario.pe/customers/imagina/3220-concepto-one-place/departamentos-miraflores-68e542cdd8686_xm.jpg,Miraflores,150122
ESPARQ INVERSIONES,https://e.nexoinmobiliario.pe/customers/esparq-inversiones/logo-467-20250912123239.jpg,Esparq 140,En Planos,452518,Calle Tarapacá 140 ,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3231-esparq-140-miraflores-lima-lima-esparq-inversiones,https://e.nexoinmobiliario.pe/customers/esparq-inversiones/3231-esparq-140/departamentos-miraflores-691df11e5b4cd_xm.jpg,Miraflores,150122
ALBAMAR GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/albamar-grupo-inmobiliario/logo-108-20250912113347.jpg,Albamar | Park Town,En Construcción,553700,Paseo de la Republica 5895 Local 101-A Miraflores,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3250-albamar-park-town-miraflores-lima-lima-albamar-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/inmobiliaria-albamar-sac/3250-albamar-park-town/departamentos-miraflores-68b86a2ad26bc_xm.jpg,Miraflores,150122
EE INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/ee-inmobiliaria/logo-366-20250912122354.jpg,Boloña 256,En Construcción,498120,Av. Monseñor Roca y Boloña 256,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3285-bolona-256-miraflores-lima-lima-ee-inmobiliaria,https://e.nexoinmobiliario.pe/customers/espacios-y-estructuras-inmobiliarias-s-a-c/3285-bolona-256/departamentos-miraflores-689caa8a4855e_xm.jpg,Miraflores,150122
EE INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/ee-inmobiliaria/logo-366-20250912122354.jpg,Boloña 1250,En Construcción,749000,Av. Roca y Boloña 1250,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3300-bolona-1250-miraflores-lima-lima-ee-inmobiliaria,https://e.nexoinmobiliario.pe/customers/espacios-y-estructuras-inmobiliarias-s-a-c/3300-bolona-1250/departamentos-miraflores-689bb996022d1_xm.jpg,Miraflores,150122
EE INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/ee-inmobiliaria/logo-366-20250912122354.jpg,POP,En Construcción,420000, Calle San Ignacio de Loyola 692,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3316-pop-miraflores-lima-lima-ee-inmobiliaria,https://e.nexoinmobiliario.pe/customers/espacios-y-estructuras-inmobiliarias-s-a-c/3316-pop/departamentos-miraflores-65fdf6228b6a3_xm.jpg,Miraflores,150122
AURORA GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/aurora-grupo-inmobiliario/logo-228-20250912115325.jpg,Vanderghen 400,En Planos,645007,Av. Jorge Vanderghen 406,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3337-vanderghen-400-miraflores-lima-lima-aurora-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/grupo-aurora/3337-vanderghen-400/departamentos-miraflores-66573a02bf35d_xm.jpg,Miraflores,150122
PUERTA DE TIERRA,https://e.nexoinmobiliario.pe/customers/puerta-de-tierra/logo-278-20250912120141.jpg,TOMMY,En Construcción,525183,Av. Tomas Marsano 2020,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3340-tommy-miraflores-lima-lima-puerta-de-tierra,https://e.nexoinmobiliario.pe/customers/puerta-de-tierra-sa/3340-tommy/departamentos-miraflores-6627d96addef4_xm.jpg,Miraflores,150122
VIDARQ,https://e.nexoinmobiliario.pe/customers/vidarq/logo-270-20250624162008.jpg,SUCRE 45,En Construcción,675000,"Pje. Sucre 138, miraflores",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3348-sucre-45-miraflores-lima-lima-vidarq,https://e.nexoinmobiliario.pe/customers/vidarq/3348-sucre-45/departamentos-miraflores-68cc2060efcea_xm.jpg,Miraflores,150122
EDIFICA,https://e.nexoinmobiliario.pe/customers/edifica/logo-47-20250912111830.jpg,The Edge,En Planos,790771,Avenida Jose Larco 1215,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3350-the-edge-miraflores-lima-lima-edifica,https://e.nexoinmobiliario.pe/customers/gerencia-de-proyectos-edifica-s-a-c/3350-the-edge/departamentos-miraflores-66f1a6d01dab3_xm.jpg,Miraflores,150122
ELSVAN CONSTRUCCIONES INMOBILIARIAS,https://e.nexoinmobiliario.pe/customers/elsvan-construcciones-inmobiliarias/logo-541-20250912122355.jpg,ESCUDERO,En Construcción,509000,"Av. Tomas Marsano 2510, Urb. Los Jazmines, Miraflores",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3375-escudero-miraflores-lima-lima-elsvan-construcciones-inmobiliarias,https://e.nexoinmobiliario.pe/customers/construcciones-inmobiliarias-elsvan/3375-escudero/departamentos-miraflores-666cee3f849f3_xm.jpg,Miraflores,150122
ASTER HOMES,https://e.nexoinmobiliario.pe/customers/aster-homes/logo-546-20250704111347.jpg,ASTER REDUCTO,En Construcción,657129,"Av. Reducto 1505, Miraflores",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3391-aster-reducto-miraflores-lima-lima-aster-homes,https://e.nexoinmobiliario.pe/customers/aster-homes/3391-aster-reducto/departamentos-miraflores-67db3f07564f7_xm.jpg,Miraflores,150122
GRUPO BINDA,https://e.nexoinmobiliario.pe/customers/grupo-binda/logo-12-20250912110258.jpg,Brick - Reducto 984,En Construcción,516989,Av. Reducto 894 ,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3416-brick-reducto-984-miraflores-lima-lima-grupo-binda,https://e.nexoinmobiliario.pe/customers/binda-y-asociados/3416-brick-reducto-984/departamentos-miraflores-67005ebbaf7fc_xm.jpg,Miraflores,150122
VALICO,https://e.nexoinmobiliario.pe/customers/valico/logo-33-20250912111536.jpg,BRERA,En Construcción,988674,"Av Santa Cruz 934, Miraflores",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3454-brera-miraflores-lima-lima-valico,https://e.nexoinmobiliario.pe/customers/valico-sac/3454-brera/departamentos-miraflores-673215490587c_xm.jpg,Miraflores,150122
INHOUSE,https://e.nexoinmobiliario.pe/customers/inhouse/logo-244-20231027061804.jpg,BRISA MIRAFLORES,En Construcción,620000,Calle Martin Napanga 230 Miraflores,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3473-brisa-miraflores-miraflores-lima-lima-inhouse,https://e.nexoinmobiliario.pe/customers/inhouse/3473-brisa-miraflores/departamentos-miraflores-68839ff785878_xm.jpg,Miraflores,150122
EDIFICA,https://e.nexoinmobiliario.pe/customers/edifica/logo-47-20250912111830.jpg,Francisco Del Castillo 252,En Construcción,722791,Ca. Francisco Del Castillo 252,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3487-francisco-del-castillo-252-miraflores-lima-lima-edifica,https://e.nexoinmobiliario.pe/customers/gerencia-de-proyectos-edifica-s-a-c/3487-francisco-del-castillo-252/departamentos-miraflores-66ede203477e2_xm.jpg,Miraflores,150122
AURORA GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/aurora-grupo-inmobiliario/logo-228-20250912115325.jpg,Vasco Núñez 141,En Planos,1090771,"Avenida Vasco Nuñez de Balboa 141, Miraflores",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3518-vasco-nunez-141-miraflores-lima-lima-aurora-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/grupo-aurora/3518-vasco-nunez-141/departamentos-miraflores-671ac3591487f_xm.jpg,Miraflores,150122
EDIFICA,https://e.nexoinmobiliario.pe/customers/edifica/logo-47-20250912111830.jpg,Affinity,En Construcción,424280,Av. Paseo de la República 6230,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3524-affinity-miraflores-lima-lima-edifica,https://e.nexoinmobiliario.pe/customers/gerencia-de-proyectos-edifica-s-a-c/3524-affinity/departamentos-miraflores-689a293137a54_xm.jpg,Miraflores,150122
FRANCA INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/franca-inmobiliaria/logo-565-20251003153551.jpg,Atahualpa 448,En Construcción,659579,Calle Atahualpa 448 ,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3528-atahualpa-448-miraflores-lima-lima-franca-inmobiliaria,https://e.nexoinmobiliario.pe/customers/franca-inmobiliaria/3528-atahualpa-448/departamentos-miraflores-68ee90bc8578b_xm.jpg,Miraflores,150122
FRONTERA,https://e.nexoinmobiliario.pe/customers/frontera/logo-567-20250912121311.jpg,Pardo 1453,En Construcción,633017,Av. José Pardo 1453 ,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3547-pardo-1453-miraflores-lima-lima-frontera,https://e.nexoinmobiliario.pe/customers/frontera-desarrolladora-s-a-c/3547-pardo-1453/departamentos-miraflores-672d489db3e8e_xm.jpg,Miraflores,150122
INMGENIO,https://e.nexoinmobiliario.pe/customers/inmgenio/logo-297-20250912121336.jpg,Antonia,En Planos,785550,Calle Bartolomé Herrera N° 170 - Miraflores,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3551-antonia-miraflores-lima-lima-inmgenio,https://e.nexoinmobiliario.pe/customers/grupo-inmobiliario-inmgenio/3551-antonia/departamentos-miraflores-68499ad393676_xm.jpg,Miraflores,150122
KALLPA,https://e.nexoinmobiliario.pe/customers/constructora-kallpa/logo-170-20200424194316.jpg,CATENA,Entrega Inmediata,729929,Ca. Francisco Retes 156,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3573-catena-miraflores-lima-lima-kallpa,https://e.nexoinmobiliario.pe/customers/constructora-kallpa/3573-catena/departamentos-miraflores-673e014368965_xm.jpg,Miraflores,150122
CONSTRUCTORA INARCO,https://e.nexoinmobiliario.pe/customers/constructora-inarco/logo-203-20250912115053.jpg,Nuvo,En Planos,702078,Calle Manco Cápac 832,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3585-nuvo-miraflores-lima-lima-constructora-inarco,https://e.nexoinmobiliario.pe/customers/inarco/3585-nuvo/departamentos-miraflores-673e2120d6d88_xm.jpg,Miraflores,150122
EDIFICA,https://e.nexoinmobiliario.pe/customers/edifica/logo-47-20250912111830.jpg,Monument,En Construcción,654774,"Av. 28 de Julio 538, Miraflores",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3593-monument-miraflores-lima-lima-edifica,https://e.nexoinmobiliario.pe/customers/gerencia-de-proyectos-edifica-s-a-c/3593-monument/departamentos-miraflores-68220ecc605af_xm.jpg,Miraflores,150122
EDIFICA,https://e.nexoinmobiliario.pe/customers/edifica/logo-47-20250912111830.jpg,ACACIAS,En Construcción,618043,"Calle Las Acacias 353, Miraflores.",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3642-acacias-miraflores-lima-lima-edifica,https://e.nexoinmobiliario.pe/customers/gerencia-de-proyectos-edifica-s-a-c/3642-acacias/departamentos-miraflores-6823f3954ceed_xm.jpg,Miraflores,150122
PAZ,https://e.nexoinmobiliario.pe/customers/paz/logo-22-20250912110933.jpg,Riva,En Planos,632503,Calle odonovan 115 - Miraflores,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3648-riva-miraflores-lima-lima-paz,https://e.nexoinmobiliario.pe/customers/paz/3648-riva/departamentos-miraflores-691cd7f0de248_xm.jpg,Miraflores,150122
MC INVERSIONES INMOBILIARIAS,https://e.nexoinmobiliario.pe/customers/mc-inversiones-inmobiliarias/logo-465-20251201115647.jpg,BORGOÑO 355,En Construcción,681776,"Calle General Borgoño 355, Miraflores",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3671-borgono-355-miraflores-lima-lima-mc-inversiones-inmobiliarias,https://e.nexoinmobiliario.pe/customers/mc-inversiones-inmobiliarias/3671-borgono-355/departamentos-miraflores-691cb1c614a04_xm.jpg,Miraflores,150122
CANTABRIA,https://e.nexoinmobiliario.pe/customers/cantabria/logo-23-20251103171610.jpg,Lumo,En Planos,690000,Av. 28 de Julio 699,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3672-lumo-miraflores-lima-lima-cantabria,https://e.nexoinmobiliario.pe/customers/inmobiliaria-cantabria-sac/3672-lumo/departamentos-miraflores-68bf647dbecfc_xm.jpg,Miraflores,150122
SOHO INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/soho-inmobiliaria/logo-185-20250912114636.jpg,Living Soho,En Planos,627500,Calle Junín 172,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3680-living-soho-miraflores-lima-lima-soho-inmobiliaria,https://e.nexoinmobiliario.pe/customers/zuma-inmobiliaria/3680-living-soho/departamentos-miraflores-67d0d08b804d5_xm.jpg,Miraflores,150122
VIDARQ,https://e.nexoinmobiliario.pe/customers/vidarq/logo-270-20250624162008.jpg,Atria,En Planos,585000,Av. Arequipa 4135 & Pasaje José Payán,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3682-atria-miraflores-lima-lima-vidarq,https://e.nexoinmobiliario.pe/customers/vidarq/3682-atria/departamentos-miraflores-682ceb7c0dd7c_xm.jpg,Miraflores,150122
CONSTRUCTORA MALLORCA,https://e.nexoinmobiliario.pe/customers/constructora-mallorca/logo-511-20250912122712.jpeg,Piura,En Planos,1080640,Calle Piura 1101,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3691-piura-miraflores-lima-lima-constructora-mallorca,https://e.nexoinmobiliario.pe/customers/constructora-mallorca-s-a-c/3691-piura/departamentos-miraflores-67c0cc7887000_xm.jpg,Miraflores,150122
